Page,Date_surveys,Site,Focal_sp,Plot,Tree,Neighbour_sp_ID,Neighbour_DBH_cm,Neighbour_distance_m,Notes_surveys,Neighbour_DBH_cm_2,Neighbour_DBH_cm_3,Neighbour_DBH_cm_4,Neighbour_DBH_cm_5,Neighbour_DBH_cm_6,Neighbour_DBH_cm_7,Neighbour_DBH_cm_8,Neighbour_DBH_cm_9,Neighbour_DBH_cm_10,Neighbour_DBH_cm_11
6,9/02/2021,GRA,VIMI,B,2,Eucalyptus tenuiramis,3,7.4,,,,,,,,,,,
6,9/02/2021,GRA,VIMI,B,2,Eucalyptus viminalis,87,5,,,,,,,,,,,
6,9/02/2021,GRA,VIMI,B,2,Eucalyptus viminalis,73.7,5.8,,,,,,,,,,,
1,10/02/2021,BOF,AMYG,C,1,Leptospermum scoparium,0.5,2.7,,,,,,,,,,,
1,10/02/2021,BOF,AMYG,C,1,Leptospermum scoparium,0.2,3.4,,,,,,,,,,,
1,10/02/2021,BOF,AMYG,C,1,Rosemary,0.4,3.2,,,,,,,,,,,
1,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,6.5,9,,,,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Leptospermum scoparium,0.4,9,N to E,,,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Eucalyptus amygdalina,66.2,7.1,,,,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Allocasaurina littoralis,0.4,9.4,,0.4,0.2,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Allocasaurina littoralis,1.2,9.6,,0.8,,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Allocasaurina littoralis,0.2,9.3,,,,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Eucalyptus amygdalina,46,9.8,,,,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Banksia marginata,1.8,2.4,E to S,1,1.2,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Leptospermum scoparium,0.5,4.2,,0.5,0.5,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Banksia marginata,2,5.7,,2,1.5,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Banksia marginata,2.2,8.2,,3.5,1.5,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Acacia terminalis,0.4,4.9,"Check this, label is Leaflet acacia? Mearnsii",,,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Allocasaurina littoralis,1.8,8,,,,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Banksia marginata,4.2,7.9,,3,2,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Allocasaurina littoralis,1.4,7.9,,,,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Leptospermum scoparium,0.2,9.2,,,,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Leptospermum scoparium,0.4,9.5,,0.2,,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Banksia marginata,1.4,3.9,,1,0.8,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Banksia marginata,3.7,6.7,,2.5,2,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Leptospermum scoparium,0.2,9.4,,0.2,0.2,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Banksia marginata,5.5,7.9,,1,1.8,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Banksia marginata,2.4,8.2,,1.5,1.5,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Leptospermum scoparium,0.2,6.2,,0.2,0.2,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Leptospermum scoparium,0.4,4.6,,,,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Banksia marginata,3.8,9,W to N,2,1.5,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Leptospermum scoparium,0.4,4.2,,,,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Leptospermum scoparium,0.8,2.4,,,,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Leptospermum scoparium,0.6,1.9,,0.4,,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Banksia marginata,0.4,3.8,,3,,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Banksia marginata,1.5,3.1,,0.6,,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Leptospermum scoparium,0.4,5.5,,,,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Leptospermum scoparium,0.4,6.5,,,,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Banksia marginata,2.2,10,,1,1,,,,,,,,
1,10/02/2021,BOF,VIMI,A,2,Leptospermum scoparium,0.2,7.2,,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,20.5,9.8,N to E,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,18.8,8.5,,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Banksia marginata,6.9,6.3,,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Banksia marginata,4.5,6.5,,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Banksia marginata,8.1,6.6,,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Long single,0.2,7.1,,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Leptospermum scoparium,0.4,9.1,,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Leptospermum scoparium,0.4,8.6,,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,0.5,8.6,,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Leptospermum scoparium,1.4,9.8,,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,6.4,2.9,E to S,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,1.2,3.4,,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,3,8.2,,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Eucalyptus amygdalina,5.9,10,,6,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,0.4,8,,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Leptospermum scoparium,0.2,5.9,,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,0.4,7.4,,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,8.9,8,,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Eucalyptus amygdalina,6.6,10,,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,2,6,,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,11.8,6.4,,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Eucalyptus amygdalina,13.8,7.9,,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,5.3,10,,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Leptospermum scoparium,1.8,9.5,,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Banksia marginata,6.3,8,,,,,,,,,,,
2,10/02/2021,BOF,AMYG,C,1,Banksia marginata,10.3,9.5,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Banksia marginata,3.2,2.5,S to W,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Banksia marginata,4,5,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,9.3,6,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,4,8.6,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,1.4,6.4,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,2.4,4.8,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Eucalyptus amygdalina,7,3.4,W to N,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Banksia marginata,7,3.7,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Eucalyptus amygdalina,12.5,4.8,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,2.5,4.9,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,2,4.1,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,2,5,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,2,6.3,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,1.4,6.8,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,1.5,9.3,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Banksia marginata,3.2,2.5,S to W,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Banksia marginata,4,5,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,9.3,6,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,4,8.6,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,1.4,6.4,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,2.4,4.8,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Eucalyptus amygdalina,7,3.4,W to N,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Banksia marginata,7,3.7,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Eucalyptus amygdalina,12.5,4.8,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,2.5,4.9,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,2,4.1,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,2,5,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,2,6.3,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,1.4,6.8,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,1,Allocasaurina littoralis,1.5,9.3,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,14.7,1.4,N to E,7.7,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,20.5,2.3,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,14.8,4,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,16,3.5,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,1.8,6,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,23.5,6.9,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,1.5,6.9,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,4.5,3.9,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Banksia marginata,17.8,8.9,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Banksia marginata,5,9,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,4.7,9.8,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,3,10,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,7.5,10,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Banksia marginata,3,9.7,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,7,9.4,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Banksia marginata,4,9.8,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Banksia marginata,9.2,9.9,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,4,7,,3.5,3.5,3,2.5,0.5,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,1.5,5.8,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,10.5,0.8,E to S,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus viminalis,6.2,3.1,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,28.6,6.8,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,18,4.5,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,10.4,5,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,20.7,7.4,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,4,8.2,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Banksia marginata,8,10,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus viminalis,5,9.8,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,2,8,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,2.5,2.8,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,4,10,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,4.5,10,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,14.7,1.4,N to E; mostly dead,7.7,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,20.5,2.3,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,14.8,4,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,16,3.5,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,1.8,6,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,23.5,6.9,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,1.5,6.9,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,4.5,3.9,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Banksia marginata,17.8,8.9,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Banksia marginata,5,9,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,4.7,9.8,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,3,10,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,7.5,10,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Banksia marginata,3,9.7,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,7,9.4,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Banksia marginata,4,9.8,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Banksia marginata,9.2,9.9,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,4,7,,3.5,3.5,3,2.5,0.5,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,1.5,5.8,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,10.5,0.8,E to S,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus viminalis,6.2,3.1,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,28.6,6.8,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,18,4.5,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,10.4,5,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,20.7,7.4,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,4,8.2,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Banksia marginata,8,10,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus viminalis,5,9.8,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,2,8,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,2.5,2.8,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,4,10,,,,,,,,,,,
3,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,4.5,10,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,13.8,5.6,,18.7,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,3.5,6,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,5.9,9.8,,4.5,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,4,8,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,7.2,10,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,12.3,9.6,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,7,10,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Banksia marginata,6.5,6.9,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,2.5,6.7,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,2,6.8,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,4.9,7.8,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,14,3,W to N,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,5.6,1.8,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,18.9,2.3,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Eucalyptus viminalis,10,0.2,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,7.3,9,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,6.6,8.6,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,2.5,8.1,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,13.8,5.6,,18.7,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,3.5,6,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,5.9,9.8,,4.5,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,4,8,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,7.2,10,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,12.3,9.6,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,7,10,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Banksia marginata,6.5,6.9,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,2.5,6.7,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,2,6.8,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,4.9,7.8,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,14,3,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,5.6,1.8,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,18.9,2.3,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Eucalyptus viminalis,10,0.2,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Allocasaurina littoralis,7.3,9,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,6.6,8.6,,,,,,,,,,,
4,10/02/2021,BOF,AMYG,C,2,Eucalyptus amygdalina,2.5,8.1,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,5.3,2.3,N to E,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,10,4.3,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,4.7,5.1,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,2,5.9,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,7.3,4.7,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,1.8,4.6,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,2,4.7,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,5.4,2.4,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Eucalyptus ovata,2.5,7.8,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,2,7.8,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,5.5,8.1,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,3.5,8.4,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,2.5,8.9,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Eucalyptus amygdalina,3,8.7,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,4,6.8,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,3,6.5,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,2,6.3,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,6,3,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,5.3,2.9,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,10,3.6,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,14.5,3.8,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,2,8.3,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,9.9,9.2,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,10,5.5,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,1.5,9,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,4,9,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,7.5,8,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,7.2,6.8,,3.8,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,6.3,4.7,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,5.9,3.8,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Eucalyptus amygdalina,11.4,3,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,7.3,6.7,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,8.8,7.3,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,9.2,7,,11.8,5,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Eucalyptus amygdalina,10.9,8.2,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,11.4,8.4,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,4,9.5,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,2,9.5,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Eucalyptus amygdalina,4,9.8,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,3.5,9.8,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,5.8,8.9,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,3,9,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,6.8,10,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,7.8,2.7,E to S,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,5.5,4.2,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,5.4,2.3,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,3.2,1.8,,,,,,,,,,,
1,11/02/2021,BOF,OVAT,D,3,Banksia marginata,3,1,,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Banksia marginata,11.1,1.9,,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Banksia marginata,5.3,4.9,,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Banksia marginata,4,5,,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Banksia marginata,3.4,5.3,,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Banksia marginata,3,5.2,,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Banksia marginata,4.5,6.5,,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Banksia marginata,13.5,7.7,,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Eucalyptus ovata,50.3,8.9,,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Banksia marginata,6,7.5,,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Eucalyptus ovata,19.4,6.5,,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Banksia marginata,5,6,,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Banksia marginata,6,4.8,,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Banksia marginata,19,9.7,,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Banksia marginata,5.4,9.8,,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Banksia marginata,14.5,10,,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Banksia marginata,22.5,8.1,,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Banksia marginata,5,8.2,,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Eucalyptus amygdalina,29.6,1.7,S to W,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Banksia marginata,25.2,10,,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Banksia marginata,8.8,5.8,,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Banksia marginata,6,6.1,,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Banksia marginata,5.5,7,,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Eucalyptus amygdalina,5.2,9.3,,,,,,,,,,,
2,11/02/2021,BOF,OVAT,D,3,Banksia marginata,6,5.8,,,,,,,,,,,
